Id,age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,subscription
7825,45,technology,single,grad_school,smartphone,21,11,0.6,2,4,154,failure,0,0,1,0.0755451854810887,0
7826,34,manager,married,grad_school,smartphone,29,1,6.15,2,3,185,failure,1,0,1,0.0759718918526319,0
7827,35,housekeeper,single,na,na,9,6,18.3,3,0,-1,na,0,0,0,0.1125506146387522,0
7828,29,manager,married,grad_school,smartphone,16,9,6.65,2,3,587,failure,0,0,0,0.0750458482377934,1
7829,31,industrial_worker,single,university,smartphone,5,5,27.9,1,7,341,failure,0,0,1,0.0745828264303742,1
7830,44,technology,divorced,university,desktop,8,7,9.0,1,0,-1,na,0,0,0,0.0730394204056434,0
7831,60,teacher,divorced,university,smartphone,6,2,82.4,1,1,262,failure,1,0,1,0.0724311368547201,1
7832,34,housekeeper,married,high_school,smartphone,14,8,25.4,2,0,-1,na,0,0,0,0.0993953479926642,1
7833,29,industrial_worker,single,university,smartphone,21,7,28.2,1,0,-1,na,1,0,0,0.0726217928930691,1
7834,30,salesman,single,university,na,27,6,9.85,3,0,-1,na,1,0,0,0.0863036333593594,0
7835,34,manager,single,grad_school,na,18,2,18.8,1,0,-1,na,0,0,0,0.0924046265865306,1
7836,39,industrial_worker,married,high_school,smartphone,5,5,4.4,4,0,-1,na,1,0,1,0.078060029415503,0
7837,83,retired,married,high_school,desktop,22,9,38.15,1,2,92,success,0,0,0,0.0766618851342763,1
7838,27,unemployed,single,grad_school,smartphone,12,7,14.75,4,1,77,success,0,0,0,0.0735024422130626,0
7839,39,manager,single,grad_school,na,5,5,14.3,1,0,-1,na,0,0,1,0.0751184791095455,0
7840,37,freelance,married,university,smartphone,7,7,30.95,2,0,-1,na,0,0,0,0.0876291467688341,1
7841,40,salesman,married,university,na,29,5,8.3,3,0,-1,na,0,0,1,0.0717502224320447,0
7842,34,teacher,single,grad_school,smartphone,30,4,17.45,1,0,-1,na,1,0,1,0.0729667895338913,1
7843,32,manager,single,grad_school,smartphone,19,11,9.8,2,0,-1,na,0,0,1,0.0935031685217801,0
7844,24,technology,single,university,na,19,5,0.65,1,0,-1,na,0,0,1,0.072385742559875,0
7845,32,industrial_worker,married,university,smartphone,6,2,29.05,8,0,-1,na,0,0,0,0.0898625460752092,1
7846,31,industrial_worker,married,university,desktop,14,5,2.9,2,0,-1,na,0,0,1,0.0741651989178,0
7847,30,industrial_worker,single,university,smartphone,9,7,17.7,1,0,-1,na,0,0,1,0.0747462458918163,0
7848,39,teacher,married,university,na,18,6,20.55,2,0,-1,na,0,0,0,0.0748370344815063,0
7849,29,technology,single,grad_school,smartphone,11,5,2.45,1,0,-1,na,0,0,1,0.0769070143264394,0
7850,43,industrial_worker,married,university,na,8,5,11.25,4,0,-1,na,0,0,1,0.0852958800137998,0
7851,34,industrial_worker,married,university,smartphone,28,7,5.65,3,0,-1,na,1,0,1,0.0880740108583153,0
7852,54,manager,divorced,university,smartphone,20,11,27.6,2,0,-1,na,0,0,1,0.0755270277631507,1
7853,49,technology,married,grad_school,smartphone,3,4,9.65,1,2,31,success,0,0,1,0.0775516133132387,0
7854,48,manager,married,grad_school,na,13,5,33.65,2,0,-1,na,0,0,1,0.0904980662030396,1
7855,36,salesman,married,university,na,21,5,5.8,1,0,-1,na,1,0,1,0.0763713616472681,0
7856,31,manager,married,grad_school,smartphone,3,2,8.6,2,1,90,success,0,0,0,0.0848873313601946,1
7857,34,technology,married,university,desktop,3,2,7.8,2,3,173,failure,0,0,0,0.0808200025420805,0
7858,48,industrial_worker,married,university,desktop,15,7,13.35,1,0,-1,na,0,0,1,0.0794218582608537,0
7859,50,entrepreneur,married,university,desktop,4,6,6.65,1,0,-1,na,0,0,0,0.0735115210720316,0
7860,43,salesman,married,university,smartphone,17,11,18.85,1,0,-1,na,0,0,1,0.10280899896501,0
7861,34,industrial_worker,married,university,smartphone,11,2,11.05,2,2,297,failure,0,0,1,0.0860040310133822,1
7862,35,salesman,married,university,smartphone,11,5,7.55,2,0,-1,na,1,0,1,0.0749822962250104,0
7863,53,teacher,married,university,desktop,15,12,23.3,1,1,193,failure,0,0,0,0.0891090007807818,1
7864,35,manager,married,grad_school,smartphone,9,9,27.95,3,0,-1,na,0,0,0,0.0924227843044686,1
7865,56,teacher,married,university,smartphone,21,8,39.15,10,0,-1,na,0,0,0,0.0881829571659433,1
7866,29,housekeeper,married,high_school,smartphone,23,7,4.9,2,0,-1,na,0,0,0,0.0765892542625242,0
7867,39,industrial_worker,married,high_school,na,20,5,7.95,1,0,-1,na,0,0,1,0.0784504203511702,0
7868,33,technology,single,university,smartphone,20,4,4.7,3,6,236,failure,0,0,1,0.074174277776769,0
7869,30,technology,married,university,smartphone,22,8,5.05,2,0,-1,na,0,0,1,0.0764167559421132,0
7870,47,retired,divorced,university,smartphone,29,1,23.95,1,0,-1,na,0,0,0,0.0732300764439925,0
7871,59,manager,married,grad_school,smartphone,16,11,7.6,2,5,187,failure,1,0,1,0.0740562526101719,0
7872,25,manager,single,grad_school,smartphone,30,4,6.1,2,0,-1,na,0,0,0,0.0767617525829353,0
7873,40,manager,married,grad_school,smartphone,30,4,5.8,1,0,-1,na,0,0,0,0.0953824923283641,0
7874,45,technology,single,university,smartphone,28,7,1.1,3,0,-1,na,1,0,0,0.0781235814282861,0
7875,33,industrial_worker,single,university,smartphone,6,9,10.7,1,2,145,other,0,0,0,0.0757903146732518,1
7876,64,retired,married,university,desktop,15,6,9.9,1,0,-1,na,0,0,0,0.1017558513246055,1
7877,35,manager,single,grad_school,smartphone,26,8,6.25,22,0,-1,na,0,0,1,0.0792856753763187,0
7878,34,manager,married,grad_school,na,26,5,44.25,4,0,-1,na,0,0,1,0.0935667205345632,1
7879,33,salesman,married,university,smartphone,20,11,52.45,2,0,-1,na,1,0,0,0.0992954805440052,1
7880,50,freelance,married,university,na,19,6,1.35,1,0,-1,na,0,0,0,0.0755815009169647,0
7881,40,manager,single,grad_school,smartphone,27,8,4.35,4,0,-1,na,0,0,1,0.0752455831351115,0
7882,35,industrial_worker,married,university,smartphone,12,8,15.65,1,4,182,success,0,0,1,0.0860040310133822,1
7883,48,industrial_worker,married,university,desktop,28,7,3.3,18,0,-1,na,0,0,1,0.0763168884934541,0
7884,71,retired,married,high_school,smartphone,13,11,8.8,2,1,98,success,0,0,0,0.0964084033918617,1
7885,56,industrial_worker,divorced,university,smartphone,21,11,6.85,3,0,-1,na,0,0,1,0.1626659161476585,0
7886,42,industrial_worker,married,university,smartphone,24,7,6.95,2,0,-1,na,0,0,1,0.0728033700724492,0
7887,50,teacher,divorced,university,na,16,5,66.5,1,0,-1,na,0,0,1,0.076098995878198,1
7888,46,teacher,married,university,smartphone,20,8,14.15,1,4,90,other,0,0,0,0.076144390173043,1
7889,35,student,single,university,smartphone,5,5,42.65,1,8,78,success,0,0,1,0.0745101955586221,1
7890,24,student,single,university,smartphone,26,5,6.15,1,1,97,success,0,0,0,0.2895883645343453,1
7891,44,manager,divorced,university,desktop,19,11,15.45,1,0,-1,na,0,0,1,0.0728033700724492,0
7892,29,industrial_worker,married,university,na,6,5,16.95,1,0,-1,na,0,0,1,0.0728850798031703,0
7893,35,student,married,grad_school,smartphone,8,5,50.7,3,3,347,failure,0,0,1,0.0763168884934541,1
7894,90,retired,divorced,high_school,desktop,3,3,27.35,1,0,-1,na,0,0,0,0.0792675176583806,1
7895,35,teacher,divorced,university,smartphone,6,2,14.4,6,2,275,failure,0,0,1,0.0784958146460153,0
7896,35,teacher,divorced,university,smartphone,4,2,9.25,6,12,97,other,0,0,0,0.0826539320538194,1
7897,58,retired,married,university,smartphone,20,5,20.5,1,1,87,failure,0,0,0,0.0839703666043251,1
7898,50,industrial_worker,married,university,smartphone,8,4,13.5,2,0,-1,na,0,0,1,0.0779056888130299,0
7899,45,manager,single,grad_school,smartphone,29,7,2.7,6,0,-1,na,0,0,0,0.0957910409819693,0
7900,50,manager,married,grad_school,smartphone,13,8,6.65,2,0,-1,na,0,0,0,0.0728396855083253,0
7901,46,salesman,married,university,desktop,31,7,8.1,6,0,-1,na,0,0,0,0.076207942185826,0
7902,57,manager,divorced,grad_school,smartphone,12,8,42.75,2,0,-1,na,0,0,1,0.1535779783196847,1
7903,44,salesman,married,university,smartphone,20,4,10.8,2,0,-1,na,0,0,1,0.0785593666587983,0
7904,42,industrial_worker,married,na,smartphone,30,7,7.1,5,0,-1,na,0,0,1,0.0691173533310333,0
7905,44,industrial_worker,married,university,na,18,6,9.5,1,0,-1,na,0,0,1,0.0821092005156791,0
7906,56,technology,married,university,smartphone,26,2,10.95,1,4,192,success,1,0,0,0.0903981987543805,1
7907,34,technology,married,university,smartphone,6,5,7.45,1,0,-1,na,0,0,1,0.0740199371742959,0
7908,42,manager,married,na,na,14,5,22.9,2,0,-1,na,0,0,1,0.0849054890781326,0
7909,39,teacher,married,university,smartphone,18,7,3.25,1,0,-1,na,1,0,0,0.0706789170737021,0
7910,47,industrial_worker,married,high_school,na,14,5,0.9,2,0,-1,na,0,0,1,0.0773609572748896,0
7911,52,retired,divorced,high_school,smartphone,17,4,34.95,1,0,-1,na,1,0,1,0.0657309389355945,1
7912,36,freelance,single,grad_school,desktop,17,10,162.15,1,0,-1,na,1,0,1,0.0718682475986418,1
7913,32,technology,married,university,smartphone,28,8,2.3,10,0,-1,na,0,0,0,0.0819820964901131,0
7914,32,manager,married,grad_school,smartphone,18,11,5.7,1,0,-1,na,0,0,1,0.0876563833457411,0
7915,66,retired,married,grad_school,smartphone,28,1,7.3,2,0,-1,na,0,0,0,0.0810469740163056,0
7916,43,teacher,married,university,desktop,10,11,25.7,1,0,-1,na,0,0,0,0.0934214587910591,1
7917,27,industrial_worker,single,university,na,23,6,24.4,2,0,-1,na,0,1,0,0.0725582408802861,1
7918,32,manager,single,grad_school,smartphone,21,11,2.65,1,0,-1,na,1,0,0,0.0850053565267917,0
7919,34,technology,single,university,smartphone,22,7,8.2,2,8,160,other,0,0,1,0.0844152306938064,1
7920,39,teacher,married,university,smartphone,17,4,9.15,3,0,-1,na,0,0,1,0.0769433297623154,0
7921,44,freelance,single,grad_school,smartphone,12,5,44.35,4,0,-1,na,0,0,1,0.0976249704937083,1
7922,45,technology,married,grad_school,smartphone,22,4,16.55,2,0,-1,na,0,0,0,0.1191963394040637,1
7923,36,freelance,single,grad_school,smartphone,31,7,40.1,3,0,-1,na,0,0,0,0.0840611551940152,1
7924,31,freelance,married,grad_school,smartphone,22,8,28.45,2,0,-1,na,0,0,0,0.0736567828155357,1
7925,34,unemployed,single,grad_school,smartphone,22,7,17.25,1,3,342,success,0,0,0,0.0907250376772647,1
7926,48,manager,divorced,grad_school,na,20,6,0.8,3,0,-1,na,0,0,0,0.0728033700724492,0
7927,55,manager,married,grad_school,smartphone,27,5,11.3,3,0,-1,na,0,0,0,0.427768598042598,0
7928,32,unemployed,single,university,smartphone,13,5,13.95,1,0,-1,na,0,0,1,0.0821182793746481,1
7929,33,teacher,married,university,na,6,9,1.25,1,0,-1,na,0,0,0,0.0783959471973562,0
7930,33,student,married,university,smartphone,9,2,17.45,1,3,92,success,0,0,0,0.0867484974488406,1
7931,27,teacher,single,university,na,12,6,26.55,17,0,-1,na,0,0,1,0.2379296570007081,1
7932,56,industrial_worker,divorced,high_school,na,20,6,6.2,10,0,-1,na,0,0,0,0.0728033700724492,0
7933,45,industrial_worker,married,university,smartphone,4,5,21.85,1,0,-1,na,0,0,1,0.0786138398126123,1
7934,32,teacher,single,university,smartphone,20,11,4.05,3,0,-1,na,0,0,1,0.0795126468505438,0
7935,34,teacher,divorced,university,smartphone,12,5,25.25,1,5,350,failure,0,0,1,0.0771521435186025,1
7936,46,unemployed,divorced,university,smartphone,19,11,25.6,1,1,174,success,0,0,1,0.1032538630544913,1
7937,56,na,married,na,desktop,29,7,10.75,4,0,-1,na,0,0,0,0.0821727525284622,0
7938,34,entrepreneur,single,grad_school,smartphone,29,1,5.2,1,0,-1,na,0,0,0,0.0711237811631834,0
7939,22,industrial_worker,single,high_school,na,13,5,7.5,3,0,-1,na,0,0,1,0.0712781217656565,0
7940,57,manager,divorced,na,na,16,6,11.25,2,0,-1,na,0,0,0,0.0728033700724492,0
7941,74,retired,married,high_school,desktop,11,9,14.0,2,0,-1,na,0,0,0,0.0888275561527427,1
7942,38,industrial_worker,married,high_school,na,16,6,4.5,1,0,-1,na,0,0,0,0.0873477021407949,0
7943,44,unemployed,married,university,na,12,6,16.95,1,0,-1,na,0,0,1,0.0872387558331668,0
7944,48,industrial_worker,single,university,smartphone,5,5,4.25,1,0,-1,na,0,0,1,0.0728033700724492,0
7945,34,housekeeper,divorced,university,smartphone,6,2,25.2,2,0,-1,na,0,0,1,0.0725491620213171,0
7946,46,technology,married,na,smartphone,28,7,10.45,2,0,-1,na,0,0,0,0.102836235541917,1
7947,31,teacher,single,university,smartphone,7,7,8.55,2,0,-1,na,0,0,1,0.0711510177400904,0
7948,28,technology,single,university,smartphone,30,4,13.4,1,0,-1,na,0,0,0,0.0748642710584133,1
7949,35,technology,divorced,grad_school,smartphone,29,1,6.55,1,3,245,failure,0,0,1,0.0840793129119532,0
7950,34,manager,married,grad_school,smartphone,2,6,17.0,1,0,-1,na,0,0,0,0.0783505529025112,1
7951,50,industrial_worker,married,high_school,desktop,7,8,21.0,4,0,-1,na,0,0,1,0.0773972727107657,0
7952,53,unemployed,married,university,smartphone,31,7,3.45,2,0,-1,na,0,0,0,0.1135402102663737,0
7953,42,freelance,married,grad_school,smartphone,25,8,0.25,19,0,-1,na,0,0,0,0.0853775897445209,0
7954,58,industrial_worker,married,high_school,smartphone,25,8,29.8,6,0,-1,na,0,0,1,0.119904490403646,1
7955,47,manager,married,grad_school,smartphone,29,10,20.7,2,3,213,success,0,0,0,0.1060592304759137,1
7956,55,technology,married,grad_school,na,17,6,7.8,1,0,-1,na,0,0,1,0.0956094638025892,0
7957,34,technology,single,university,desktop,17,8,5.6,1,1,109,other,0,0,0,0.0839431300274181,0
7958,36,freelance,married,grad_school,na,6,6,9.35,3,0,-1,na,0,0,1,0.2219690229331977,0
7959,60,retired,married,high_school,smartphone,28,1,4.5,2,0,-1,na,1,0,0,0.0852323280010168,0
7960,34,industrial_worker,married,high_school,na,23,5,9.6,2,0,-1,na,0,0,1,0.077987398543751,0
7961,29,technology,married,grad_school,na,27,6,5.55,4,0,-1,na,1,0,0,0.0662484338968278,0
7962,39,teacher,single,university,desktop,21,11,57.4,9,0,-1,na,1,0,1,0.0933488279193071,1
7963,46,industrial_worker,single,university,smartphone,8,5,5.5,2,0,-1,na,0,0,1,0.0728033700724492,0
7964,55,salesman,married,university,smartphone,5,8,17.3,1,0,-1,na,0,0,0,0.0734933633540936,0
7965,33,manager,single,grad_school,smartphone,13,2,7.4,2,3,85,failure,0,0,0,0.1050514771303542,1
7966,27,teacher,married,grad_school,smartphone,22,7,6.4,2,4,178,success,0,0,0,0.0987235124289579,1
7967,87,retired,married,high_school,desktop,12,1,25.1,2,0,-1,na,0,0,0,0.0926860712145697,1
7968,65,retired,married,na,smartphone,7,7,21.1,1,0,-1,na,0,0,0,0.0802480344270332,0
7969,48,manager,married,grad_school,smartphone,18,11,33.3,1,0,-1,na,0,0,0,0.0933760644962141,1
7970,46,technology,married,university,smartphone,19,7,56.9,1,2,276,other,0,0,0,0.1572276796252247,1
7971,32,salesman,single,university,smartphone,20,4,0.1,3,0,-1,na,0,0,1,0.0732391553029615,0
7972,41,technology,married,university,smartphone,22,9,19.35,1,3,371,failure,0,0,0,0.0893178145370689,1
7973,29,technology,single,university,smartphone,14,5,25.1,3,0,-1,na,0,0,1,0.0726853449058522,0
7974,35,student,divorced,grad_school,smartphone,21,11,2.0,1,0,-1,na,0,0,0,0.0737112559693497,0
7975,48,housekeeper,married,high_school,smartphone,21,11,29.95,2,0,-1,na,0,0,0,0.1381257603544386,1
7976,59,industrial_worker,married,high_school,smartphone,10,2,1.45,3,0,-1,na,0,0,0,0.0884462440760445,0
7977,28,salesman,married,grad_school,smartphone,29,7,8.95,5,0,-1,na,0,0,1,0.0782416065948831,0
7978,25,industrial_worker,divorced,university,na,28,5,18.3,4,0,-1,na,0,0,1,0.0948468396491929,0
7979,22,student,single,university,na,15,5,13.6,1,0,-1,na,0,0,1,0.076108074737167,0
7980,31,industrial_worker,married,university,na,13,5,30.05,2,0,-1,na,0,0,1,0.0961995896355746,0
7981,33,housekeeper,single,university,smartphone,14,5,1.0,6,0,-1,na,0,0,1,0.0736749405334737,0
7982,26,teacher,single,university,smartphone,27,5,38.3,3,3,97,success,0,0,0,0.0955822272256822,1
7983,38,industrial_worker,single,high_school,na,16,5,11.45,2,0,-1,na,0,0,1,0.0861038984620412,0
7984,50,manager,divorced,grad_school,smartphone,15,9,4.05,1,3,103,success,0,0,0,0.0801572458373431,1
7985,58,retired,married,na,smartphone,8,7,6.15,2,0,-1,na,1,0,0,0.0707152325095782,0
7986,49,teacher,married,university,na,30,6,6.1,4,0,-1,na,0,0,0,0.0915239772665371,0
7987,49,technology,married,university,smartphone,5,8,10.05,2,0,-1,na,0,0,0,0.0745737475714052,0
7988,46,manager,married,grad_school,smartphone,18,11,35.3,2,3,110,other,0,0,0,0.0728033700724492,1
7989,46,manager,divorced,grad_school,smartphone,3,7,11.85,2,0,-1,na,0,0,0,0.0848691736422566,1
7990,39,manager,married,university,na,16,6,20.4,1,0,-1,na,0,0,0,0.0927587020863218,0
7991,29,technology,single,grad_school,desktop,24,7,1.9,6,0,-1,na,0,0,0,0.0953643346104261,0
7992,33,manager,married,grad_school,smartphone,21,8,13.15,2,0,-1,na,0,0,1,0.0732663918798685,0
7993,32,manager,divorced,grad_school,smartphone,17,4,54.25,1,5,274,success,0,0,1,0.0754725546093367,1
7994,28,industrial_worker,married,university,smartphone,15,5,11.6,1,0,-1,na,0,0,1,0.0848328582063806,0
7995,41,technology,single,na,na,4,6,12.85,2,0,-1,na,0,0,1,0.0769251720443774,0
7996,32,manager,single,university,smartphone,21,11,7.7,3,0,-1,na,0,0,1,0.087465727307392,0
7997,38,manager,single,university,smartphone,11,8,17.85,4,0,-1,na,0,0,1,0.0764258348010822,0
7998,52,technology,married,university,smartphone,29,8,2.85,2,0,-1,na,0,0,0,0.0728033700724492,0
7999,60,industrial_worker,married,high_school,na,1,4,5.05,1,0,-1,na,0,0,0,0.1447896428376881,1
8000,26,industrial_worker,single,university,smartphone,3,2,11.05,3,0,-1,na,0,0,0,0.1159370290341909,0
8001,50,housekeeper,married,high_school,smartphone,21,11,35.2,1,0,-1,na,0,0,0,0.0735750730848147,0
8002,25,industrial_worker,single,university,smartphone,13,4,14.25,4,6,187,success,0,0,1,0.0896628111778911,1
8003,58,manager,divorced,grad_school,smartphone,30,4,17.2,1,1,87,success,0,0,0,0.1245619450547455,1
8004,53,freelance,single,na,smartphone,4,2,24.6,1,0,-1,na,0,0,0,0.0754271603144916,0
8005,47,housekeeper,married,university,smartphone,5,8,10.8,3,2,97,failure,0,0,1,0.1085740744103281,1
8006,29,technology,single,grad_school,smartphone,21,7,20.3,4,0,-1,na,0,0,1,0.0707243113685472,0
8007,42,technology,married,university,na,2,6,16.95,4,0,-1,na,0,0,0,0.064750422166942,0
8008,40,manager,married,university,smartphone,21,11,6.45,2,4,129,failure,0,0,1,0.1093457774226935,0
8009,37,industrial_worker,married,university,smartphone,5,6,32.35,1,0,-1,na,0,0,0,0.1120331196775189,1
8010,35,industrial_worker,married,university,smartphone,17,4,50.35,1,1,325,other,0,0,1,0.0754634757503677,1
8011,71,retired,married,grad_school,desktop,15,3,28.35,7,0,-1,na,0,0,0,0.1051331868610753,1
8012,30,manager,single,grad_school,smartphone,25,8,6.6,4,0,-1,na,0,0,0,0.1110526029088664,0
8013,58,salesman,married,university,smartphone,27,8,9.6,5,0,-1,na,0,0,0,0.0900985964084034,0
8014,65,retired,married,high_school,smartphone,1,9,19.5,1,0,-1,na,0,0,0,0.0755996586349027,1
8015,35,entrepreneur,married,grad_school,smartphone,20,4,11.05,3,5,151,other,0,0,1,0.0739745428794509,0
8016,33,technology,married,grad_school,smartphone,10,7,8.7,1,0,-1,na,0,0,1,0.0886550578323316,0
8017,30,technology,single,university,na,14,9,0.05,1,0,-1,na,0,0,0,0.074319539520273,0
8018,41,manager,single,grad_school,smartphone,17,11,7.0,1,0,-1,na,0,0,1,0.1001579721460606,0
8019,52,entrepreneur,married,grad_school,smartphone,20,11,2.95,1,2,164,failure,0,0,1,0.0829262978228896,0
8020,32,manager,single,grad_school,na,21,5,5.75,1,0,-1,na,0,0,1,0.0794127794018847,0
8021,54,teacher,divorced,university,desktop,20,11,6.1,3,0,-1,na,1,0,0,0.0769705663392224,0
8022,33,technology,married,na,na,8,5,16.75,2,0,-1,na,0,0,0,0.0728033700724492,0
8023,45,teacher,married,na,na,20,6,0.3,4,0,-1,na,0,0,0,0.0871207306665698,0
8024,31,technology,married,university,smartphone,14,7,21.7,3,0,-1,na,0,0,1,0.0834528716430919,1
8025,72,freelance,married,grad_school,smartphone,27,4,21.7,1,0,-1,na,0,0,0,0.0740017794563579,1
8026,57,housekeeper,married,high_school,smartphone,21,7,2.85,2,0,-1,na,0,0,0,0.0790496250431245,0
8027,27,teacher,married,university,smartphone,6,5,41.35,1,0,-1,na,0,0,1,0.0728033700724492,1
8028,36,technology,single,university,smartphone,5,5,5.6,2,2,344,failure,0,0,1,0.0737384925462567,0
8029,35,technology,single,university,smartphone,18,3,29.15,4,6,90,other,0,0,0,0.0839431300274181,1
8030,35,manager,married,grad_school,smartphone,6,5,73.95,3,0,-1,na,0,0,1,0.081800519310733,1
8031,53,industrial_worker,married,high_school,desktop,14,4,2.55,3,0,-1,na,0,0,0,0.0847057541808145,0
8032,50,teacher,divorced,grad_school,smartphone,17,11,3.35,2,0,-1,na,0,0,1,0.0734025747644036,0
8033,30,salesman,married,university,smartphone,18,5,5.65,3,0,-1,na,0,0,1,0.0842064169375192,0
8034,35,technology,married,university,smartphone,22,10,5.4,2,0,-1,na,0,0,0,0.0980335191473135,1
8035,30,industrial_worker,single,university,smartphone,18,7,30.0,1,0,-1,na,0,0,1,0.0744648012637771,1
8036,41,manager,single,grad_school,smartphone,21,11,27.4,1,0,-1,na,0,0,0,0.0907976685490167,1
8037,34,technology,divorced,university,smartphone,11,8,15.3,2,0,-1,na,0,0,0,0.0751547945454215,0
8038,31,teacher,single,university,smartphone,25,10,8.6,1,1,185,success,0,0,0,0.0765257022497412,1
8039,23,unemployed,single,high_school,desktop,27,11,0.1,1,0,-1,na,0,0,0,0.081909465618361,1
8040,39,industrial_worker,married,university,smartphone,15,4,68.1,4,0,-1,na,0,0,1,0.0714869355219436,0
8041,38,salesman,single,university,smartphone,12,5,76.05,1,0,-1,na,0,0,1,0.0809289488497085,1
8042,43,teacher,single,university,smartphone,12,10,11.6,1,4,92,success,0,0,0,0.0763078096344851,0
8043,45,technology,married,university,smartphone,1,4,17.4,2,0,-1,na,1,0,0,0.0850416719626677,1
8044,36,manager,single,university,smartphone,16,11,13.0,1,0,-1,na,0,0,1,0.0865215259746155,1
8045,37,teacher,single,university,smartphone,3,2,5.95,1,2,174,other,0,0,0,0.0794127794018847,1
8046,56,retired,married,grad_school,smartphone,3,3,4.3,2,0,-1,na,0,0,0,0.0753545294427396,1
8047,32,salesman,married,university,smartphone,16,4,67.75,2,1,328,failure,0,0,1,0.0843607575399923,1
8048,28,manager,single,grad_school,smartphone,5,2,12.25,6,0,-1,na,1,0,0,0.0757176838014998,0
8049,35,manager,single,grad_school,smartphone,19,8,2.9,1,0,-1,na,0,0,1,0.1052693697456103,0
8050,79,retired,married,university,desktop,9,7,7.05,5,0,-1,na,0,0,0,0.1158190038675939,0
8051,51,entrepreneur,married,grad_school,smartphone,20,4,12.85,2,0,-1,na,0,0,0,0.0735569153668767,1
8052,32,salesman,single,na,smartphone,17,11,56.1,2,0,-1,na,0,0,0,0.0943928967007426,1
8053,61,retired,divorced,university,smartphone,7,12,16.2,3,0,-1,na,0,0,0,0.0887912407168667,0
8054,33,industrial_worker,married,university,smartphone,21,7,17.35,1,0,-1,na,1,0,1,0.0789860730303415,0
8055,45,industrial_worker,divorced,high_school,na,5,6,50.4,3,0,-1,na,0,0,0,0.0804659270422893,1
8056,35,na,divorced,high_school,na,26,5,20.6,5,0,-1,na,0,0,0,0.1081019737439398,0
8057,30,manager,single,grad_school,smartphone,9,4,7.1,2,0,-1,na,0,0,0,0.0958999872895974,1
8058,31,manager,married,grad_school,smartphone,28,8,14.6,2,0,-1,na,0,0,0,0.0733481016105895,0
8059,50,industrial_worker,married,high_school,smartphone,5,5,37.6,3,0,-1,na,0,0,1,0.1261144299384453,1
8060,35,manager,single,grad_school,smartphone,21,7,48.75,11,0,-1,na,1,0,0,0.0698618197664917,1
8061,40,industrial_worker,married,high_school,smartphone,31,7,49.85,9,0,-1,na,0,0,1,0.0733208650336825,1
8062,40,industrial_worker,divorced,university,na,19,5,16.95,2,0,-1,na,0,0,1,0.0739382274435749,0
8063,40,industrial_worker,married,high_school,smartphone,15,5,43.5,4,0,-1,na,0,0,1,0.089517549434387,1
8064,79,retired,married,university,desktop,2,7,17.65,1,0,-1,na,0,0,0,0.0788680478637444,1
8065,46,teacher,divorced,university,smartphone,20,11,37.9,3,0,-1,na,0,0,0,0.0917509487407622,1
8066,30,manager,single,grad_school,smartphone,18,7,28.1,1,0,-1,na,1,0,0,0.0773609572748896,1
8067,33,manager,married,grad_school,smartphone,14,8,39.55,2,0,-1,na,0,0,1,0.0752637408530495,1
8068,26,technology,single,grad_school,smartphone,15,4,9.5,1,0,-1,na,0,0,0,0.0824814337334083,1
8069,46,industrial_worker,married,university,smartphone,15,11,3.2,2,3,118,failure,0,0,0,0.1352568409202331,0
8070,29,manager,single,grad_school,na,28,5,19.45,1,0,-1,na,0,0,1,0.0713689103553465,0
8071,41,freelance,divorced,grad_school,smartphone,21,11,42.25,3,0,-1,na,0,0,1,0.1129137689975123,0
8072,42,technology,single,grad_school,smartphone,24,7,10.1,3,0,-1,na,0,0,1,0.0690719590361883,0
8073,33,salesman,single,grad_school,smartphone,24,4,3.8,1,0,-1,na,0,0,0,0.0790859404790006,0
8074,39,technology,single,university,smartphone,20,11,79.4,4,0,-1,na,0,0,0,0.2408348918707896,1
8075,53,industrial_worker,divorced,high_school,smartphone,2,2,6.4,3,1,5,other,0,0,1,0.0727942912134802,0
8076,31,unemployed,single,high_school,smartphone,30,1,34.85,2,1,2,other,0,0,0,0.074283224084397,1
8077,72,retired,married,university,smartphone,29,10,8.95,3,0,-1,na,0,0,0,0.0728033700724492,1
8078,26,freelance,single,university,smartphone,7,4,6.9,1,0,-1,na,0,0,0,0.1061772556425108,1
8079,38,manager,married,grad_school,smartphone,17,4,25.8,1,2,260,other,0,0,1,0.074301381802335,1
8080,42,entrepreneur,single,na,na,16,6,30.35,1,0,-1,na,0,0,0,0.0757358415194378,1
8081,60,industrial_worker,married,high_school,na,20,5,13.15,4,0,-1,na,0,0,1,0.0789225210175585,0
8082,50,freelance,married,university,smartphone,13,8,32.75,2,0,-1,na,0,0,0,0.1640640604288853,1
8083,39,manager,divorced,grad_school,smartphone,21,11,31.9,1,0,-1,na,0,0,0,0.0906705645234507,1
8084,24,teacher,single,university,smartphone,30,4,17.2,1,0,-1,na,0,0,0,0.0823543297078423,1
8085,36,technology,single,university,smartphone,9,2,31.05,1,2,260,success,0,0,1,0.0730484992646124,1
8086,40,manager,married,grad_school,smartphone,2,7,27.8,1,2,395,success,0,0,1,0.0978882574038094,1
8087,46,industrial_worker,married,university,smartphone,28,7,19.7,3,0,-1,na,0,0,1,0.0708423365351442,0
